epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,3359.18,1.94745,1.4121,1.55693,0.73524,0.65988,0.72288,0.27797,1.94945,1.41839,1.71534,0.0009572,0.0009572,0.0009572
81,3400.9,1.92886,1.39596,1.55026,0.76656,0.66424,0.73477,0.28713,1.95449,1.3774,1.72936,0.000944,0.000944,0.000944
82,3442.55,1.9601,1.3769,1.57198,0.76759,0.67442,0.7272,0.29977,1.94658,1.36698,1.72129,0.0009308,0.0009308,0.0009308
83,3484.5,1.94969,1.42954,1.5663,0.77495,0.64099,0.71695,0.3026,1.89992,1.35949,1.70143,0.0009176,0.0009176,0.0009176
84,3526.46,1.93258,1.36254,1.54084,0.72855,0.67877,0.71528,0.27066,1.98666,1.41094,1.74612,0.0009044,0.0009044,0.0009044
85,3568.28,1.96309,1.38045,1.54623,0.77034,0.69229,0.74062,0.29616,1.98211,1.36296,1.75308,0.0008912,0.0008912,0.0008912
86,3610.16,1.94703,1.36463,1.56798,0.76444,0.65566,0.7325,0.29862,1.90942,1.37511,1.70188,0.000878,0.000878,0.000878
87,3651.94,1.95768,1.39827,1.5492,0.78211,0.65215,0.72884,0.27853,2.0015,1.41369,1.75482,0.0008648,0.0008648,0.0008648
88,3693.79,1.92607,1.35499,1.55388,0.79644,0.67006,0.73771,0.30506,1.94074,1.35211,1.71172,0.0008516,0.0008516,0.0008516
89,3735.4,1.92556,1.37923,1.55453,0.77955,0.70785,0.75488,0.31823,1.9263,1.36305,1.71232,0.0008384,0.0008384,0.0008384
90,3777.09,1.96996,1.34921,1.57688,0.80556,0.69251,0.76923,0.3208,1.91089,1.33007,1.69378,0.0008252,0.0008252,0.0008252
91,3818.87,1.95267,1.36395,1.56026,0.76724,0.68605,0.74402,0.30417,1.92944,1.37093,1.70785,0.000812,0.000812,0.000812
92,3860.44,1.9146,1.35684,1.52668,0.7775,0.65698,0.73424,0.30061,1.92898,1.38929,1.70798,0.0007988,0.0007988,0.0007988
93,3902.14,1.95115,1.35211,1.57298,0.80991,0.69622,0.77234,0.32803,1.9167,1.33689,1.70128,0.0007856,0.0007856,0.0007856
94,3943.94,1.94555,1.36557,1.56725,0.77272,0.66424,0.73977,0.31004,1.91351,1.33687,1.70713,0.0007724,0.0007724,0.0007724
95,3985.61,1.92947,1.35932,1.54986,0.78958,0.67587,0.75308,0.31487,1.9013,1.33393,1.69769,0.0007592,0.0007592,0.0007592
96,4027.3,1.94453,1.33902,1.56175,0.81184,0.68895,0.77275,0.32477,1.91198,1.28427,1.70552,0.000746,0.000746,0.000746
97,4069.02,1.94393,1.33926,1.56037,0.79618,0.67297,0.75718,0.31653,1.91581,1.34121,1.70202,0.0007328,0.0007328,0.0007328
98,4110.69,1.94494,1.34665,1.55333,0.80928,0.69767,0.76575,0.31354,1.93215,1.32378,1.71371,0.0007196,0.0007196,0.0007196
99,4152.5,1.93376,1.35524,1.55034,0.7906,0.7064,0.77582,0.3157,1.95346,1.29188,1.72792,0.0007064,0.0007064,0.0007064
100,4194.04,1.90209,1.29896,1.51646,0.80072,0.69331,0.77417,0.31815,1.93664,1.29322,1.71237,0.0006932,0.0006932,0.0006932
101,4235.63,1.93229,1.34295,1.55693,0.80056,0.68023,0.77122,0.31618,1.9255,1.3077,1.70948,0.00068,0.00068,0.00068
102,4277.3,1.89803,1.31976,1.54275,0.78049,0.71366,0.77426,0.3206,1.93666,1.29785,1.71468,0.0006668,0.0006668,0.0006668
103,4319.01,1.90886,1.31139,1.5503,0.79003,0.72384,0.78295,0.31793,1.93802,1.29738,1.71457,0.0006536,0.0006536,0.0006536
104,4360.53,1.89984,1.26748,1.52637,0.80363,0.7064,0.77805,0.32209,1.94698,1.27548,1.72514,0.0006404,0.0006404,0.0006404
105,4402.22,1.93284,1.30782,1.56187,0.8024,0.67877,0.74888,0.30117,1.98059,1.29358,1.74279,0.0006272,0.0006272,0.0006272
106,4443.91,1.89104,1.29659,1.53128,0.78814,0.71366,0.75984,0.31908,1.92627,1.28799,1.71063,0.000614,0.000614,0.000614
107,4485.61,1.90071,1.2748,1.55838,0.73797,0.70409,0.75165,0.3053,1.95174,1.32996,1.71994,0.0006008,0.0006008,0.0006008
108,4527.39,1.91844,1.31578,1.53527,0.82221,0.68564,0.77804,0.32725,1.90138,1.29089,1.69329,0.0005876,0.0005876,0.0005876
109,4569.26,1.91486,1.32666,1.54367,0.80893,0.67006,0.75886,0.31339,1.92558,1.31999,1.70764,0.0005744,0.0005744,0.0005744
110,4610.94,1.93388,1.31579,1.53273,0.78706,0.68169,0.76485,0.31523,1.94101,1.29631,1.71785,0.0005612,0.0005612,0.0005612
111,4652.68,1.90888,1.28214,1.54688,0.78816,0.70301,0.76345,0.30765,1.93718,1.29904,1.71059,0.000548,0.000548,0.000548
112,4694.46,1.89503,1.29907,1.51935,0.78959,0.67587,0.74868,0.30606,1.92007,1.30983,1.7077,0.0005348,0.0005348,0.0005348
113,4736.19,1.91207,1.28782,1.55017,0.77557,0.71948,0.77057,0.31883,1.91721,1.27752,1.70758,0.0005216,0.0005216,0.0005216
114,4777.89,1.91185,1.32021,1.55239,0.82756,0.68314,0.77745,0.32413,1.91623,1.28099,1.70588,0.0005084,0.0005084,0.0005084
115,4819.69,1.90898,1.32293,1.54454,0.79575,0.68169,0.76966,0.31556,1.92144,1.30734,1.70519,0.0004952,0.0004952,0.0004952
116,4861.46,1.90504,1.27901,1.53037,0.82197,0.71366,0.78491,0.32068,1.94634,1.2726,1.72002,0.000482,0.000482,0.000482
117,4903.25,1.8992,1.252,1.54213,0.83884,0.69622,0.7861,0.32408,1.9379,1.25837,1.71806,0.0004688,0.0004688,0.0004688
118,4945.02,1.88956,1.25119,1.5234,0.80002,0.69331,0.76658,0.31449,1.91329,1.28869,1.70563,0.0004556,0.0004556,0.0004556
119,4986.83,1.89777,1.24954,1.52864,0.82344,0.71177,0.78604,0.32139,1.95913,1.23336,1.72768,0.0004424,0.0004424,0.0004424
120,5028.78,1.90259,1.28398,1.51785,0.80148,0.70419,0.78453,0.3223,1.93104,1.27929,1.71293,0.0004292,0.0004292,0.0004292
121,5070.64,1.87926,1.25875,1.50325,0.77601,0.70494,0.77189,0.32108,1.91813,1.25422,1.70199,0.000416,0.000416,0.000416
122,5112.57,1.9022,1.27304,1.52879,0.7865,0.68895,0.77573,0.31982,1.92365,1.26324,1.70947,0.0004028,0.0004028,0.0004028
