epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,12278.9,2.10103,1.42715,1.42257,0.72364,0.57778,0.68235,0.26594,1.94229,1.29919,1.39023,0.0003368,0.0003368,0.0003368
86,12423.4,2.09731,1.42717,1.48013,0.71984,0.55194,0.67406,0.2647,1.92852,1.2992,1.38922,0.000317,0.000317,0.000317
87,12567.5,2.12811,1.43303,1.47794,0.7507,0.5911,0.68444,0.26604,1.91737,1.28207,1.37608,0.0002972,0.0002972,0.0002972
88,12712,2.09806,1.44871,1.43696,0.74942,0.56296,0.68233,0.26563,1.92993,1.28876,1.37198,0.0002774,0.0002774,0.0002774
89,12856.1,2.12866,1.4885,1.47267,0.72201,0.61111,0.69334,0.25866,1.95669,1.32938,1.38161,0.0002576,0.0002576,0.0002576
90,13000.2,2.04554,1.38949,1.41901,0.72385,0.58519,0.68979,0.26867,1.90087,1.25243,1.36593,0.0002378,0.0002378,0.0002378
91,13144.7,1.92381,1.41245,1.35195,0.67924,0.59259,0.67048,0.25772,1.94261,1.26792,1.40148,0.000218,0.000218,0.000218
92,13288.3,1.90079,1.33057,1.36602,0.70979,0.56667,0.67999,0.25992,1.92975,1.28079,1.38689,0.0001982,0.0001982,0.0001982
93,13431.9,1.95947,1.35568,1.37622,0.68948,0.57778,0.68604,0.26027,1.93838,1.25593,1.38327,0.0001784,0.0001784,0.0001784
94,13575.8,1.98123,1.4289,1.37076,0.69349,0.62011,0.69842,0.26757,1.92447,1.2777,1.38215,0.0001586,0.0001586,0.0001586
95,13719.5,1.94725,1.31327,1.37579,0.7561,0.57778,0.70393,0.2681,1.9308,1.25498,1.3857,0.0001388,0.0001388,0.0001388
96,13863.5,1.99382,1.39765,1.38937,0.70799,0.62222,0.70505,0.27006,1.93598,1.25418,1.38537,0.000119,0.000119,0.000119
97,14007.1,1.94223,1.31626,1.35061,0.69905,0.59361,0.6916,0.26805,1.92535,1.25093,1.38116,9.92e-05,9.92e-05,9.92e-05
98,14150.7,1.9106,1.36023,1.31894,0.72481,0.54815,0.6817,0.26616,1.93417,1.24305,1.37851,7.94e-05,7.94e-05,7.94e-05
99,14294.4,1.91178,1.32387,1.34359,0.72038,0.62022,0.70429,0.27029,1.92983,1.24106,1.38031,5.96e-05,5.96e-05,5.96e-05
100,14438.3,1.99012,1.36393,1.37921,0.73802,0.62593,0.71285,0.27246,1.92924,1.25148,1.37903,3.98e-05,3.98e-05,3.98e-05
