epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,4652.01,1.87892,1.34277,1.32173,0.8114,0.70203,0.77215,0.30671,1.91164,1.33362,1.40666,0.0006668,0.0006668,0.0006668
103,4697.25,1.88871,1.3402,1.32338,0.79885,0.69186,0.77296,0.31313,1.92682,1.35873,1.41067,0.0006536,0.0006536,0.0006536
104,4742.64,1.88391,1.31183,1.31204,0.83602,0.68605,0.78612,0.31778,1.90779,1.31139,1.40056,0.0006404,0.0006404,0.0006404
105,4788.08,1.88716,1.34263,1.33317,0.78879,0.69483,0.7615,0.3012,1.94909,1.34013,1.4338,0.0006272,0.0006272,0.0006272
106,4833.56,1.86086,1.31817,1.30718,0.79595,0.7064,0.78377,0.31859,1.89969,1.31509,1.39844,0.000614,0.000614,0.000614
107,4879.16,1.88357,1.29667,1.3144,0.80859,0.71223,0.77531,0.30902,1.92451,1.36244,1.41305,0.0006008,0.0006008,0.0006008
108,4924.78,1.89812,1.3399,1.317,0.81295,0.7012,0.78422,0.32576,1.87881,1.30145,1.39247,0.0005876,0.0005876,0.0005876
109,4970.43,1.88939,1.34769,1.31067,0.76702,0.67949,0.75891,0.30504,1.936,1.35702,1.40144,0.0005744,0.0005744,0.0005744
110,5015.98,1.90905,1.33593,1.31533,0.80951,0.70058,0.77434,0.3114,1.91139,1.33298,1.40495,0.0005612,0.0005612,0.0005612
111,5061.35,1.88966,1.31526,1.31473,0.81215,0.68605,0.77104,0.31524,1.91359,1.31801,1.40346,0.000548,0.000548,0.000548
112,5106.88,1.87248,1.32373,1.29794,0.82275,0.68169,0.77858,0.31328,1.92481,1.32513,1.39477,0.0005348,0.0005348,0.0005348
113,5152.45,1.89216,1.32913,1.31336,0.82302,0.71366,0.77624,0.31993,1.90915,1.30235,1.40362,0.0005216,0.0005216,0.0005216
114,5197.9,1.88265,1.35406,1.31984,0.83673,0.71948,0.79952,0.32421,1.91169,1.3135,1.41115,0.0005084,0.0005084,0.0005084
115,5243.46,1.87689,1.34856,1.32517,0.81407,0.69331,0.78076,0.31771,1.91027,1.31096,1.40601,0.0004952,0.0004952,0.0004952
116,5289,1.88959,1.30293,1.31291,0.82685,0.72186,0.80141,0.32286,1.93388,1.27184,1.4104,0.000482,0.000482,0.000482
117,5334.44,1.85526,1.30331,1.30872,0.79524,0.70494,0.7902,0.32221,1.93324,1.28518,1.4165,0.0004688,0.0004688,0.0004688
118,5379.96,1.85976,1.2766,1.30187,0.79662,0.69456,0.7737,0.31129,1.89597,1.30625,1.4076,0.0004556,0.0004556,0.0004556
119,5425.48,1.87256,1.28001,1.30979,0.83408,0.71366,0.79429,0.32077,1.92375,1.26674,1.41869,0.0004424,0.0004424,0.0004424
120,5470.77,1.87742,1.31289,1.29848,0.82485,0.69818,0.7847,0.31607,1.94715,1.29728,1.41834,0.0004292,0.0004292,0.0004292
