epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,2526.34,1.99598,1.28065,1.1646,0.77731,0.71028,0.75322,0.30225,1.94825,1.21345,1.21923,0.0008252,0.0008252,0.0008252
91,2554.25,1.9874,1.26963,1.15812,0.76959,0.66715,0.73361,0.28517,1.97142,1.23658,1.23238,0.000812,0.000812,0.000812
92,2582.07,1.96277,1.29328,1.13462,0.78842,0.63912,0.73451,0.28834,1.95275,1.23321,1.21754,0.0007988,0.0007988,0.0007988
93,2610.08,1.95724,1.28253,1.15028,0.76957,0.66987,0.72179,0.29518,1.94634,1.23818,1.21729,0.0007856,0.0007856,0.0007856
94,2637.65,1.99087,1.28434,1.16338,0.744,0.6468,0.70526,0.27439,1.95304,1.25603,1.21416,0.0007724,0.0007724,0.0007724
95,2665.6,1.98698,1.32205,1.14697,0.78002,0.67001,0.74271,0.30054,1.92279,1.22204,1.2036,0.0007592,0.0007592,0.0007592
96,2693.38,1.96752,1.2836,1.15054,0.80847,0.68023,0.74426,0.28585,1.98235,1.20854,1.23129,0.000746,0.000746,0.000746
97,2720.94,1.97891,1.25584,1.15814,0.79588,0.65173,0.7127,0.27482,1.96309,1.22922,1.21848,0.0007328,0.0007328,0.0007328
98,2748.65,1.96424,1.24282,1.14248,0.80001,0.6657,0.74663,0.29788,1.93266,1.23523,1.21123,0.0007196,0.0007196,0.0007196
99,2776.77,1.98341,1.2919,1.15383,0.78261,0.70119,0.76382,0.29714,1.96509,1.18495,1.22154,0.0007064,0.0007064,0.0007064
100,2804.69,1.95217,1.24072,1.11926,0.77763,0.65988,0.74385,0.29383,1.95203,1.19859,1.21515,0.0006932,0.0006932,0.0006932
101,2832.7,1.9686,1.27355,1.14701,0.81353,0.69767,0.76339,0.30116,1.98484,1.1772,1.22775,0.00068,0.00068,0.00068
102,2860.57,1.9411,1.26188,1.14757,0.80634,0.66279,0.7491,0.2967,1.95215,1.20923,1.21429,0.0006668,0.0006668,0.0006668
103,2888.32,1.96355,1.21722,1.14653,0.81347,0.66557,0.7482,0.29489,1.98889,1.21385,1.22834,0.0006536,0.0006536,0.0006536
104,2915.99,1.94149,1.20872,1.13251,0.82018,0.68945,0.7622,0.29856,1.95793,1.19416,1.22238,0.0006404,0.0006404,0.0006404
105,2943.96,1.95717,1.24611,1.15043,0.79674,0.66091,0.74602,0.28558,1.98531,1.21337,1.22936,0.0006272,0.0006272,0.0006272
106,2971.82,1.91837,1.21565,1.12745,0.79136,0.69465,0.74342,0.29501,1.95152,1.2078,1.21821,0.000614,0.000614,0.000614
107,2999.83,1.94099,1.20637,1.14423,0.81257,0.69477,0.75045,0.29459,1.96764,1.21185,1.22179,0.0006008,0.0006008,0.0006008
108,3027.54,1.96368,1.23917,1.13844,0.7781,0.69316,0.76081,0.30309,1.93446,1.1797,1.2112,0.0005876,0.0005876,0.0005876
109,3055.8,1.96281,1.24418,1.14896,0.81264,0.66424,0.76016,0.30154,1.96154,1.20878,1.21862,0.0005744,0.0005744,0.0005744
110,3083.54,1.98673,1.22947,1.14161,0.79791,0.67442,0.75363,0.29598,1.97053,1.2037,1.22539,0.0005612,0.0005612,0.0005612
111,3111.25,1.94166,1.20266,1.14299,0.79758,0.67008,0.74593,0.28514,1.9652,1.20618,1.21743,0.000548,0.000548,0.000548
112,3139.21,1.94872,1.20995,1.14553,0.79609,0.6686,0.74316,0.29395,1.94267,1.19879,1.21243,0.0005348,0.0005348,0.0005348
113,3167.06,1.94106,1.21974,1.14348,0.79455,0.67442,0.76164,0.30259,1.96071,1.19795,1.22093,0.0005216,0.0005216,0.0005216
114,3194.69,1.96411,1.25243,1.14818,0.81101,0.67733,0.76492,0.31062,1.95477,1.19262,1.22246,0.0005084,0.0005084,0.0005084
115,3222.56,1.94351,1.25278,1.14347,0.80082,0.67204,0.75676,0.30271,1.94831,1.19184,1.21398,0.0004952,0.0004952,0.0004952
116,3250.03,1.94008,1.20916,1.13427,0.80604,0.7282,0.78585,0.30248,1.99374,1.17563,1.22851,0.000482,0.000482,0.000482
117,3277.96,1.9511,1.19031,1.13635,0.79976,0.70058,0.76561,0.3056,1.97224,1.18594,1.22155,0.0004688,0.0004688,0.0004688
118,3305.87,1.92675,1.18637,1.12661,0.79259,0.69986,0.76699,0.30739,1.94129,1.16731,1.21383,0.0004556,0.0004556,0.0004556
119,3333.74,1.92651,1.18951,1.12699,0.79946,0.70113,0.76907,0.30677,1.96669,1.17099,1.21843,0.0004424,0.0004424,0.0004424
120,3361.64,1.9346,1.19664,1.13204,0.80277,0.68459,0.75921,0.30281,1.96868,1.19031,1.21733,0.0004292,0.0004292,0.0004292
121,3389.38,1.93914,1.18368,1.11704,0.8077,0.69622,0.76474,0.30494,1.95204,1.16856,1.21275,0.000416,0.000416,0.000416
122,3417.4,1.94196,1.19511,1.13188,0.81996,0.68844,0.77678,0.30137,1.93891,1.16908,1.20831,0.0004028,0.0004028,0.0004028
123,3445.28,1.94283,1.17568,1.11855,0.82051,0.68895,0.77155,0.30901,1.93811,1.18446,1.21133,0.0003896,0.0003896,0.0003896
124,3473.09,1.92193,1.19976,1.14031,0.81726,0.70206,0.77911,0.3073,1.95725,1.16624,1.22003,0.0003764,0.0003764,0.0003764
125,3501.02,1.90279,1.16806,1.1258,0.79931,0.6889,0.75322,0.30107,1.938,1.17622,1.20791,0.0003632,0.0003632,0.0003632
126,3528.85,1.92557,1.16154,1.1321,0.80613,0.69622,0.76651,0.30014,1.95878,1.16981,1.21515,0.00035,0.00035,0.00035
127,3556.72,1.89781,1.13505,1.13334,0.8202,0.6875,0.76248,0.30817,1.94555,1.16409,1.20724,0.0003368,0.0003368,0.0003368
128,3584.69,1.91092,1.1859,1.12374,0.80366,0.69767,0.75978,0.30501,1.92611,1.16488,1.20603,0.0003236,0.0003236,0.0003236
129,3612.94,1.94136,1.18905,1.12184,0.81342,0.68435,0.76367,0.30687,1.92977,1.17207,1.20611,0.0003104,0.0003104,0.0003104
130,3640.97,1.90365,1.14036,1.12347,0.82981,0.68032,0.76615,0.30993,1.94819,1.17888,1.21269,0.0002972,0.0002972,0.0002972
131,3668.91,1.91292,1.17759,1.12951,0.79469,0.69767,0.76452,0.30591,1.93662,1.16731,1.20818,0.000284,0.000284,0.000284
132,3696.92,1.88665,1.14596,1.12586,0.81692,0.6686,0.75986,0.3045,1.95416,1.18583,1.21571,0.0002708,0.0002708,0.0002708
133,3724.56,1.90667,1.15043,1.11379,0.80769,0.67759,0.75374,0.30259,1.95942,1.16933,1.21926,0.0002576,0.0002576,0.0002576
134,3752.64,1.91739,1.16166,1.1423,0.82973,0.67998,0.76486,0.30741,1.94353,1.1654,1.21113,0.0002444,0.0002444,0.0002444
135,3780.55,1.91085,1.19376,1.12537,0.83072,0.67764,0.77355,0.31234,1.94354,1.1667,1.20809,0.0002312,0.0002312,0.0002312
136,3808.49,1.911,1.14149,1.12396,0.82038,0.68605,0.76456,0.30729,1.92399,1.16606,1.20509,0.000218,0.000218,0.000218
137,3836.37,1.89734,1.15033,1.12678,0.81728,0.69331,0.7733,0.30792,1.94486,1.15513,1.21197,0.0002048,0.0002048,0.0002048
138,3863.87,1.89189,1.10243,1.11042,0.81098,0.69622,0.77109,0.30901,1.9417,1.14569,1.21095,0.0001916,0.0001916,0.0001916
139,3891.74,1.89668,1.14488,1.13068,0.80226,0.69913,0.77336,0.31028,1.92587,1.14005,1.20427,0.0001784,0.0001784,0.0001784
140,3919.73,1.89745,1.14516,1.11974,0.80389,0.69913,0.77495,0.30936,1.92946,1.14732,1.20347,0.0001652,0.0001652,0.0001652
141,3948.18,1.91107,1.15731,1.15524,0.83037,0.67587,0.77183,0.30937,1.93408,1.16386,1.20648,0.000152,0.000152,0.000152
142,3976.16,1.8632,1.1288,1.15894,0.81355,0.69041,0.77515,0.31591,1.92658,1.1513,1.20499,0.0001388,0.0001388,0.0001388
143,4004.07,1.86276,1.11489,1.15441,0.81149,0.69041,0.7758,0.31111,1.94079,1.15075,1.20899,0.0001256,0.0001256,0.0001256
144,4031.64,1.82429,1.13448,1.13303,0.8273,0.6875,0.77971,0.3159,1.92693,1.1399,1.20309,0.0001124,0.0001124,0.0001124
145,4059.25,1.85599,1.11761,1.13091,0.80399,0.70349,0.78097,0.32098,1.90985,1.13451,1.19803,9.92e-05,9.92e-05,9.92e-05
146,4086.86,1.87577,1.10619,1.14894,0.80915,0.69767,0.7744,0.31965,1.90308,1.14173,1.19771,8.6e-05,8.6e-05,8.6e-05
147,4114.67,1.85437,1.09009,1.14088,0.81312,0.69567,0.77796,0.3182,1.91557,1.1407,1.202,7.28e-05,7.28e-05,7.28e-05
148,4142.5,1.8507,1.09637,1.13584,0.8075,0.69331,0.77184,0.31456,1.92465,1.13609,1.20453,5.96e-05,5.96e-05,5.96e-05
149,4170.17,1.85259,1.10729,1.132,0.8017,0.68752,0.76754,0.31232,1.93089,1.13589,1.20639,4.64e-05,4.64e-05,4.64e-05
150,4197.91,1.84448,1.09293,1.14336,0.81983,0.70108,0.77962,0.31823,1.92064,1.12913,1.20336,3.32e-05,3.32e-05,3.32e-05
