epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,3752.39,1.92623,1.19026,1.07164,0.81008,0.72537,0.77081,0.32752,1.92484,1.1623,1.15362,0.000416,0.000416,0.000416
122,3783.35,1.93551,1.2089,1.0857,0.80517,0.69331,0.76781,0.31874,1.93371,1.16503,1.16063,0.0004028,0.0004028,0.0004028
123,3814.27,1.95465,1.19551,1.07594,0.80652,0.7064,0.78015,0.32964,1.92531,1.17003,1.1601,0.0003896,0.0003896,0.0003896
124,3845.33,1.92917,1.20599,1.10276,0.80707,0.71746,0.78048,0.32505,1.9323,1.16438,1.1635,0.0003764,0.0003764,0.0003764
125,3875.79,1.89509,1.178,1.08495,0.82131,0.69479,0.77302,0.3262,1.92295,1.17031,1.16087,0.0003632,0.0003632,0.0003632
126,3906.55,1.8968,1.167,1.08566,0.83169,0.71366,0.77982,0.32137,1.93567,1.16502,1.16665,0.00035,0.00035,0.00035
127,3937.14,1.90967,1.14378,1.09822,0.82194,0.7093,0.77755,0.32533,1.93115,1.15624,1.16391,0.0003368,0.0003368,0.0003368
128,3967.99,1.92519,1.18644,1.08838,0.8416,0.70058,0.77713,0.32156,1.90622,1.17488,1.15097,0.0003236,0.0003236,0.0003236
129,3998.48,1.93932,1.20778,1.07919,0.82212,0.69622,0.7708,0.32296,1.92171,1.16686,1.15462,0.0003104,0.0003104,0.0003104
130,4029.16,1.91303,1.17568,1.08637,0.833,0.67297,0.76244,0.31725,1.92992,1.19,1.15621,0.0002972,0.0002972,0.0002972
131,4060.17,1.90356,1.17267,1.08851,0.80988,0.69966,0.75667,0.30888,1.93975,1.18806,1.1607,0.000284,0.000284,0.000284
132,4091.09,1.90062,1.14582,1.0914,0.82284,0.69331,0.76751,0.31499,1.94349,1.17866,1.16657,0.0002708,0.0002708,0.0002708
133,4121.69,1.9002,1.15645,1.07549,0.80407,0.72174,0.77618,0.31583,1.92926,1.16765,1.16189,0.0002576,0.0002576,0.0002576
134,4152.52,1.88491,1.16526,1.08989,0.78601,0.7311,0.77223,0.31881,1.93032,1.16201,1.15903,0.0002444,0.0002444,0.0002444
135,4183.19,1.89505,1.19094,1.07927,0.82632,0.71229,0.77933,0.32189,1.92479,1.15677,1.15777,0.0002312,0.0002312,0.0002312
136,4214.13,1.89412,1.14439,1.08357,0.81172,0.7311,0.77848,0.31909,1.92038,1.1597,1.15684,0.000218,0.000218,0.000218
137,4244.86,1.8969,1.18276,1.08393,0.83557,0.7064,0.7815,0.32059,1.92439,1.14796,1.15917,0.0002048,0.0002048,0.0002048
138,4275.52,1.87391,1.12441,1.06282,0.84024,0.71657,0.78812,0.32781,1.91581,1.14251,1.15664,0.0001916,0.0001916,0.0001916
139,4306.15,1.90129,1.14381,1.08839,0.81415,0.7282,0.78567,0.32328,1.91961,1.15846,1.1557,0.0001784,0.0001784,0.0001784
140,4336.68,1.89041,1.14328,1.0747,0.81403,0.72674,0.77827,0.31868,1.9335,1.16438,1.16105,0.0001652,0.0001652,0.0001652
141,4367.85,1.88526,1.1873,1.10559,0.80633,0.72616,0.77881,0.31982,1.92974,1.15972,1.16231,0.000152,0.000152,0.000152
142,4398.42,1.86525,1.14307,1.11553,0.81559,0.71996,0.77703,0.32406,1.91373,1.14527,1.15737,0.0001388,0.0001388,0.0001388
143,4428.89,1.84565,1.12749,1.10784,0.81724,0.72965,0.78332,0.32463,1.91976,1.14878,1.1595,0.0001256,0.0001256,0.0001256
144,4459.3,1.82708,1.11373,1.09312,0.82804,0.72092,0.78986,0.32689,1.92216,1.14003,1.16205,0.0001124,0.0001124,0.0001124
145,4489.8,1.84563,1.11073,1.09398,0.80516,0.73256,0.78401,0.3297,1.90735,1.13761,1.15691,9.92e-05,9.92e-05,9.92e-05
146,4520.51,1.88299,1.10387,1.11149,0.809,0.73837,0.79337,0.32811,1.90224,1.13721,1.15508,8.6e-05,8.6e-05,8.6e-05
147,4551.19,1.87903,1.10685,1.10961,0.8018,0.74087,0.78372,0.3278,1.90563,1.13246,1.15516,7.28e-05,7.28e-05,7.28e-05
148,4582.01,1.83785,1.09686,1.09088,0.80796,0.73996,0.79128,0.32379,1.91596,1.13572,1.15743,5.96e-05,5.96e-05,5.96e-05
149,4612.61,1.86236,1.09885,1.09658,0.80159,0.73692,0.78853,0.32132,1.93176,1.13789,1.16066,4.64e-05,4.64e-05,4.64e-05
150,4643.06,1.85162,1.09635,1.1033,0.80275,0.73942,0.79049,0.32475,1.92035,1.12888,1.15737,3.32e-05,3.32e-05,3.32e-05
