epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,4347.75,1.90468,1.2738,1.53167,0.83433,0.7282,0.79937,0.32954,1.94484,1.25873,1.71424,0.0004688,0.0004688,0.0004688
118,4384.62,1.88771,1.25614,1.50999,0.79684,0.69767,0.77048,0.31559,1.92092,1.30701,1.69879,0.0004556,0.0004556,0.0004556
119,4421.61,1.91383,1.25667,1.52645,0.80872,0.7093,0.78288,0.31255,1.96304,1.27606,1.72381,0.0004424,0.0004424,0.0004424
120,4458.91,1.92041,1.29346,1.51733,0.81462,0.70785,0.78442,0.3201,1.94683,1.26954,1.71784,0.0004292,0.0004292,0.0004292
121,4496.05,1.89749,1.26344,1.49656,0.82295,0.71221,0.77585,0.32208,1.92458,1.27752,1.69304,0.000416,0.000416,0.000416
122,4533.02,1.91209,1.30044,1.51964,0.81898,0.68895,0.77287,0.31572,1.92844,1.27409,1.70093,0.0004028,0.0004028,0.0004028
123,4570.07,1.90392,1.267,1.48802,0.83275,0.68605,0.78427,0.32304,1.92747,1.26721,1.69978,0.0003896,0.0003896,0.0003896
124,4607.23,1.88803,1.29258,1.52499,0.79563,0.70785,0.78102,0.32106,1.93159,1.26493,1.70699,0.0003764,0.0003764,0.0003764
125,4644.44,1.87328,1.24086,1.5076,0.80581,0.72529,0.78219,0.3168,1.94435,1.28622,1.7136,0.0003632,0.0003632,0.0003632
126,4681.34,1.87998,1.23892,1.50072,0.79687,0.71845,0.76849,0.31366,1.94419,1.26527,1.71325,0.00035,0.00035,0.00035
127,4718.45,1.88383,1.20866,1.51361,0.82609,0.71115,0.78366,0.32023,1.945,1.25296,1.70938,0.0003368,0.0003368,0.0003368
128,4755.64,1.8814,1.26855,1.49597,0.80155,0.7093,0.77323,0.3216,1.91261,1.26541,1.69315,0.0003236,0.0003236,0.0003236
129,4792.71,1.9077,1.28573,1.50059,0.81473,0.7159,0.78225,0.32268,1.91842,1.25422,1.69727,0.0003104,0.0003104,0.0003104
130,4829.7,1.87999,1.24098,1.50708,0.81512,0.72529,0.77533,0.31699,1.93042,1.26562,1.7018,0.0002972,0.0002972,0.0002972
131,4866.8,1.88474,1.25564,1.50964,0.79361,0.72096,0.77203,0.31485,1.93624,1.27139,1.70733,0.000284,0.000284,0.000284
132,4903.81,1.85595,1.24296,1.50305,0.81029,0.70785,0.76843,0.31119,1.93872,1.28747,1.70614,0.0002708,0.0002708,0.0002708
133,4940.83,1.87053,1.22902,1.48823,0.83562,0.71669,0.77666,0.31773,1.93141,1.26248,1.70458,0.0002576,0.0002576,0.0002576
134,4977.76,1.86356,1.24047,1.5201,0.80784,0.73327,0.78372,0.31992,1.92194,1.25524,1.69915,0.0002444,0.0002444,0.0002444
135,5014.8,1.87976,1.27725,1.50777,0.81347,0.71366,0.78418,0.32457,1.92401,1.24755,1.70091,0.0002312,0.0002312,0.0002312
136,5051.72,1.87485,1.22913,1.49838,0.81074,0.72674,0.78465,0.31946,1.91728,1.27357,1.69501,0.000218,0.000218,0.000218
137,5088.68,1.86588,1.25379,1.50044,0.82709,0.71948,0.78609,0.32319,1.91778,1.25553,1.69609,0.0002048,0.0002048,0.0002048
138,5125.4,1.8581,1.20552,1.47964,0.8158,0.74032,0.79877,0.33086,1.91933,1.24237,1.69556,0.0001916,0.0001916,0.0001916
139,5162.28,1.8724,1.20348,1.51422,0.82758,0.73255,0.79854,0.32889,1.91258,1.25357,1.69324,0.0001784,0.0001784,0.0001784
140,5199.24,1.86494,1.20626,1.49402,0.81069,0.74128,0.79864,0.3253,1.93383,1.25048,1.70633,0.0001652,0.0001652,0.0001652
141,5236.81,1.86876,1.20417,1.57693,0.82814,0.71802,0.79675,0.32827,1.93597,1.22272,1.71198,0.000152,0.000152,0.000152
142,5273.93,1.82167,1.19361,1.58134,0.84087,0.72198,0.79347,0.32923,1.92545,1.23631,1.70439,0.0001388,0.0001388,0.0001388
143,5310.88,1.82641,1.19607,1.56976,0.82795,0.72529,0.79553,0.32602,1.94231,1.24002,1.71054,0.0001256,0.0001256,0.0001256
144,5347.69,1.79478,1.18873,1.54105,0.82913,0.72238,0.79863,0.32879,1.9378,1.22627,1.71015,0.0001124,0.0001124,0.0001124
145,5384.53,1.81442,1.17968,1.54388,0.82645,0.72093,0.79912,0.33152,1.92248,1.22609,1.70183,9.92e-05,9.92e-05,9.92e-05
146,5421.55,1.85219,1.17526,1.56804,0.8071,0.73583,0.79586,0.33186,1.91668,1.22693,1.69936,8.6e-05,8.6e-05,8.6e-05
147,5458.51,1.83984,1.1642,1.56784,0.81627,0.72971,0.7968,0.33299,1.9204,1.21404,1.70224,7.28e-05,7.28e-05,7.28e-05
148,5495.47,1.80166,1.16473,1.53218,0.82395,0.7279,0.79692,0.33483,1.92303,1.22186,1.70199,5.96e-05,5.96e-05,5.96e-05
149,5532.42,1.83589,1.169,1.55593,0.81602,0.7311,0.79772,0.33362,1.93703,1.2179,1.71031,4.64e-05,4.64e-05,4.64e-05
150,5569.11,1.80972,1.17191,1.53878,0.82557,0.72965,0.79584,0.33295,1.93435,1.22165,1.70828,3.32e-05,3.32e-05,3.32e-05
