epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,8279.86,1.90841,1.27803,1.5631,0.80974,0.68666,0.76671,0.31423,1.94096,1.33294,1.72339,0.0006008,0.0006008,0.0006008
108,8357.01,1.93151,1.32563,1.54077,0.83992,0.6686,0.77289,0.32175,1.93255,1.30133,1.71615,0.0005876,0.0005876,0.0005876
109,8434.36,1.91872,1.32874,1.54371,0.81697,0.67474,0.75359,0.32252,1.92883,1.31958,1.70915,0.0005744,0.0005744,0.0005744
110,8511.74,1.93555,1.30362,1.53467,0.81551,0.7064,0.77822,0.32558,1.95938,1.27782,1.72818,0.0005612,0.0005612,0.0005612
111,8589.08,1.91894,1.29825,1.55495,0.8059,0.67733,0.76365,0.3222,1.94628,1.31073,1.7221,0.000548,0.000548,0.000548
112,8666.27,1.90114,1.31172,1.52753,0.80501,0.67808,0.7596,0.31136,1.93977,1.30328,1.72198,0.0005348,0.0005348,0.0005348
113,8743.62,1.912,1.28383,1.54633,0.83082,0.69913,0.77937,0.32766,1.9578,1.28858,1.73162,0.0005216,0.0005216,0.0005216
114,8820.94,1.92483,1.3202,1.55501,0.83086,0.69257,0.78437,0.33327,1.9192,1.26536,1.70855,0.0005084,0.0005084,0.0005084
115,8898.28,1.91453,1.32604,1.55027,0.78923,0.69665,0.76278,0.32028,1.95736,1.28899,1.7321,0.0004952,0.0004952,0.0004952
116,8975.5,1.91361,1.27172,1.53349,0.82585,0.71682,0.79223,0.33106,1.94527,1.25748,1.72881,0.000482,0.000482,0.000482
117,9052.69,1.8965,1.26833,1.54144,0.80837,0.73256,0.79515,0.33631,1.92364,1.25597,1.71262,0.0004688,0.0004688,0.0004688
118,9129.86,1.88162,1.26451,1.51906,0.82505,0.70058,0.77645,0.32446,1.92207,1.28547,1.71723,0.0004556,0.0004556,0.0004556
119,9206.96,1.88325,1.27035,1.52484,0.8125,0.73691,0.78441,0.33093,1.95992,1.265,1.7406,0.0004424,0.0004424,0.0004424
120,9283.95,1.903,1.2892,1.51721,0.82238,0.71802,0.79057,0.33167,1.92981,1.26719,1.7221,0.0004292,0.0004292,0.0004292
121,9360.99,1.88084,1.24985,1.50228,0.82356,0.72093,0.78634,0.32973,1.94308,1.25935,1.72621,0.000416,0.000416,0.000416
122,9438.06,1.90868,1.26415,1.5315,0.83105,0.69622,0.78326,0.33153,1.92892,1.26132,1.71215,0.0004028,0.0004028,0.0004028
123,9515.15,1.91571,1.25703,1.50771,0.81227,0.69809,0.77148,0.32854,1.92476,1.25221,1.71397,0.0003896,0.0003896,0.0003896
124,9592.22,1.89737,1.25373,1.54558,0.83903,0.70349,0.78538,0.32575,1.94411,1.23528,1.72537,0.0003764,0.0003764,0.0003764
125,9669.28,1.86223,1.23825,1.51876,0.80358,0.69331,0.76864,0.32456,1.93831,1.26614,1.71926,0.0003632,0.0003632,0.0003632
126,9746.39,1.88812,1.23891,1.51936,0.81805,0.70058,0.77059,0.31845,1.96092,1.262,1.73231,0.00035,0.00035,0.00035
127,9823.38,1.87926,1.21087,1.53387,0.82631,0.70533,0.77649,0.32198,1.9484,1.24588,1.72546,0.0003368,0.0003368,0.0003368
128,9900.43,1.87395,1.2427,1.51238,0.82143,0.70871,0.77991,0.32739,1.94178,1.2626,1.72711,0.0003236,0.0003236,0.0003236
129,9977.48,1.90957,1.27259,1.5166,0.80984,0.71076,0.7773,0.33235,1.92781,1.26514,1.71493,0.0003104,0.0003104,0.0003104
130,10054.5,1.87825,1.22132,1.51714,0.84118,0.68515,0.7763,0.3284,1.93463,1.26042,1.71763,0.0002972,0.0002972,0.0002972
131,10131.5,1.89246,1.23125,1.53056,0.81752,0.71366,0.77861,0.32754,1.94243,1.25911,1.72154,0.000284,0.000284,0.000284
132,10208.5,1.86503,1.22161,1.52262,0.81995,0.70827,0.76678,0.32271,1.94601,1.27096,1.72247,0.0002708,0.0002708,0.0002708
133,10285.6,1.87693,1.2179,1.50626,0.82297,0.73983,0.77904,0.32279,1.94452,1.26613,1.72493,0.0002576,0.0002576,0.0002576
134,10362.6,1.87382,1.23059,1.54004,0.82372,0.71512,0.77883,0.32105,1.96777,1.25968,1.73449,0.0002444,0.0002444,0.0002444
135,10439.7,1.87063,1.24889,1.5165,0.83763,0.71234,0.78272,0.32724,1.95835,1.2441,1.73131,0.0002312,0.0002312,0.0002312
136,10516.8,1.8738,1.19889,1.5133,0.81726,0.72154,0.78382,0.31947,1.94776,1.26176,1.72479,0.000218,0.000218,0.000218
137,10593.9,1.86092,1.23026,1.51831,0.84288,0.70178,0.78281,0.32804,1.95754,1.25271,1.72831,0.0002048,0.0002048,0.0002048
138,10670.9,1.85401,1.18463,1.49512,0.84461,0.71891,0.79192,0.33444,1.95384,1.24837,1.72688,0.0001916,0.0001916,0.0001916
139,10748,1.87513,1.20177,1.52862,0.83233,0.72155,0.79186,0.33407,1.94674,1.2516,1.72471,0.0001784,0.0001784,0.0001784
140,10825.1,1.85543,1.19939,1.50297,0.82816,0.72148,0.78273,0.32801,1.95975,1.25052,1.73126,0.0001652,0.0001652,0.0001652
141,10902.7,1.86881,1.20041,1.5934,0.83542,0.7282,0.78809,0.33142,1.95578,1.21494,1.73226,0.000152,0.000152,0.000152
142,10979.9,1.83204,1.20322,1.59613,0.83717,0.7093,0.79066,0.33234,1.93997,1.22147,1.72506,0.0001388,0.0001388,0.0001388
143,11056.9,1.83125,1.18252,1.58708,0.84463,0.72238,0.79002,0.33505,1.95187,1.23103,1.73016,0.0001256,0.0001256,0.0001256
144,11133.8,1.7984,1.19086,1.55067,0.83178,0.72238,0.79215,0.33802,1.93294,1.21663,1.71744,0.0001124,0.0001124,0.0001124
145,11210.8,1.79518,1.17076,1.55126,0.83304,0.72674,0.79406,0.34188,1.92186,1.21383,1.7137,9.92e-05,9.92e-05,9.92e-05
146,11287.8,1.85238,1.15689,1.58196,0.84212,0.72875,0.80361,0.34465,1.91264,1.19456,1.70957,8.6e-05,8.6e-05,8.6e-05
147,11364.8,1.83462,1.15849,1.57168,0.85086,0.73547,0.80962,0.34451,1.91823,1.19029,1.7102,7.28e-05,7.28e-05,7.28e-05
148,11441.8,1.81101,1.16661,1.54938,0.83487,0.73487,0.80563,0.3435,1.92267,1.18868,1.71174,5.96e-05,5.96e-05,5.96e-05
149,11518.7,1.83815,1.1537,1.56141,0.83419,0.73401,0.80131,0.34165,1.93518,1.18734,1.72058,4.64e-05,4.64e-05,4.64e-05
150,11595.6,1.80652,1.14699,1.54989,0.84272,0.73208,0.80187,0.34097,1.93342,1.18641,1.71899,3.32e-05,3.32e-05,3.32e-05
