epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,9203.52,1.85204,1.2352,1.51075,0.80581,0.71948,0.78324,0.31524,1.93393,1.26702,1.72449,0.0003632,0.0003632,0.0003632
126,9276.94,1.87587,1.23607,1.51256,0.81698,0.7072,0.77371,0.31174,1.95499,1.26381,1.74014,0.00035,0.00035,0.00035
127,9350.39,1.87481,1.2053,1.52804,0.83253,0.71512,0.79094,0.3243,1.94853,1.23597,1.73171,0.0003368,0.0003368,0.0003368
128,9423.79,1.86935,1.2613,1.5125,0.80934,0.7093,0.77949,0.31568,1.93068,1.26297,1.72802,0.0003236,0.0003236,0.0003236
129,9497.24,1.88855,1.26871,1.51249,0.83305,0.70352,0.7794,0.32318,1.92208,1.26186,1.71774,0.0003104,0.0003104,0.0003104
130,9570.56,1.87614,1.24203,1.52268,0.81695,0.70785,0.77563,0.31961,1.93443,1.2674,1.72759,0.0002972,0.0002972,0.0002972
131,9643.96,1.87968,1.23638,1.52272,0.82092,0.71076,0.77191,0.31926,1.93167,1.27198,1.72208,0.000284,0.000284,0.000284
132,9717.41,1.86507,1.22776,1.52385,0.80967,0.71802,0.77372,0.30976,1.94777,1.27792,1.73415,0.0002708,0.0002708,0.0002708
133,9790.75,1.86561,1.237,1.50366,0.81328,0.7154,0.78437,0.31648,1.9412,1.26253,1.73258,0.0002576,0.0002576,0.0002576
134,9864.24,1.86187,1.22703,1.53811,0.81913,0.7093,0.78645,0.3139,1.94666,1.27119,1.73185,0.0002444,0.0002444,0.0002444
135,9937.68,1.85578,1.2518,1.50994,0.80512,0.73259,0.79508,0.32542,1.93698,1.23268,1.72701,0.0002312,0.0002312,0.0002312
136,10011.2,1.87318,1.18686,1.51034,0.79983,0.72599,0.78141,0.31608,1.94305,1.25314,1.73049,0.000218,0.000218,0.000218
137,10084.7,1.87081,1.24762,1.52054,0.79246,0.71596,0.78007,0.3186,1.94,1.23959,1.72661,0.0002048,0.0002048,0.0002048
138,10158.1,1.84843,1.19459,1.49331,0.8435,0.73692,0.80077,0.32841,1.9283,1.21474,1.7187,0.0001916,0.0001916,0.0001916
139,10231.6,1.8656,1.19123,1.52853,0.82458,0.72529,0.79587,0.32691,1.92253,1.21955,1.71598,0.0001784,0.0001784,0.0001784
140,10305,1.86519,1.19349,1.50627,0.82643,0.72674,0.79654,0.31904,1.95242,1.22144,1.73518,0.0001652,0.0001652,0.0001652
141,10379.1,1.85642,1.18837,1.58395,0.83301,0.71782,0.7893,0.32928,1.93221,1.2015,1.72416,0.000152,0.000152,0.000152
142,10452.5,1.81953,1.18661,1.5916,0.83105,0.72529,0.79734,0.33124,1.92311,1.20454,1.71972,0.0001388,0.0001388,0.0001388
143,10525.9,1.81554,1.18368,1.58205,0.82593,0.72674,0.7948,0.32979,1.93513,1.19979,1.72624,0.0001256,0.0001256,0.0001256
144,10599.2,1.79551,1.1967,1.55673,0.8269,0.72904,0.79294,0.33577,1.92513,1.18756,1.71831,0.0001124,0.0001124,0.0001124
145,10672.6,1.80248,1.16562,1.55308,0.8303,0.73256,0.79537,0.3376,1.91859,1.17961,1.7154,9.92e-05,9.92e-05,9.92e-05
146,10746.1,1.85717,1.16431,1.58577,0.83069,0.73451,0.79868,0.33653,1.91767,1.18011,1.71607,8.6e-05,8.6e-05,8.6e-05
147,10819.5,1.83451,1.15263,1.5732,0.84584,0.71777,0.79866,0.33322,1.92582,1.18929,1.71933,7.28e-05,7.28e-05,7.28e-05
148,10892.9,1.7977,1.16204,1.54796,0.84442,0.71802,0.79613,0.33334,1.92655,1.18835,1.71991,5.96e-05,5.96e-05,5.96e-05
149,10966.2,1.81966,1.15619,1.55117,0.85178,0.71837,0.7976,0.33179,1.93554,1.18282,1.72637,4.64e-05,4.64e-05,4.64e-05
150,11039.6,1.79903,1.14379,1.54667,0.83781,0.7208,0.79517,0.33228,1.93522,1.18076,1.72541,3.32e-05,3.32e-05,3.32e-05
